,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
49065,144787975,565578,SILVERM27FEB258000PE,SILVERM,0.0,2027-02-19,258000.0,0.5,1,PE,MCX-OPT,MCX
49066,144788231,565579,SILVERM27FEB257000PE,SILVERM,0.0,2027-02-19,257000.0,0.5,1,PE,MCX-OPT,MCX
49067,144788487,565580,SILVERM27FEB298000PE,SILVERM,0.0,2027-02-19,298000.0,0.5,1,PE,MCX-OPT,MCX
49068,144788743,565581,SILVERM27FEB299000PE,SILVERM,0.0,2027-02-19,299000.0,0.5,1,PE,MCX-OPT,MCX
49069,144788999,565582,SILVERM27FEB300000PE,SILVERM,0.0,2027-02-19,300000.0,0.5,1,PE,MCX-OPT,MCX
49070,144789255,565583,SILVERM27FEB301000PE,SILVERM,0.0,2027-02-19,301000.0,0.5,1,PE,MCX-OPT,MCX
49071,144789511,565584,SILVERM27FEB302000PE,SILVERM,0.0,2027-02-19,302000.0,0.5,1,PE,MCX-OPT,MCX
49072,144789767,565585,SILVERM27FEB303000PE,SILVERM,0.0,2027-02-19,303000.0,0.5,1,PE,MCX-OPT,MCX
49073,144790023,565586,SILVERM27FEB304000PE,SILVERM,0.0,2027-02-19,304000.0,0.5,1,PE,MCX-OPT,MCX
49074,144790279,565587,SILVERM27FEB305000PE,SILVERM,0.0,2027-02-19,305000.0,0.5,1,PE,MCX-OPT,MCX
49075,144790535,565588,SILVERM27FEB306000PE,SILVERM,0.0,2027-02-19,306000.0,0.5,1,PE,MCX-OPT,MCX
49076,144790791,565589,SILVERM27FEB307000PE,SILVERM,0.0,2027-02-19,307000.0,0.5,1,PE,MCX-OPT,MCX
49077,144791047,565590,SILVERM27FEB308000PE,SILVERM,0.0,2027-02-19,308000.0,0.5,1,PE,MCX-OPT,MCX
49078,144791303,565591,SILVERM27FEB309000PE,SILVERM,0.0,2027-02-19,309000.0,0.5,1,PE,MCX-OPT,MCX
49079,144791559,565592,SILVERM27FEB310000PE,SILVERM,0.0,2027-02-19,310000.0,0.5,1,PE,MCX-OPT,MCX
49080,144791815,565593,SILVERM27FEB311000PE,SILVERM,0.0,2027-02-19,311000.0,0.5,1,PE,MCX-OPT,MCX
49081,144792071,565594,SILVERM27FEB312000PE,SILVERM,0.0,2027-02-19,312000.0,0.5,1,PE,MCX-OPT,MCX
49082,144792327,565595,SILVERM27FEB313000PE,SILVERM,0.0,2027-02-19,313000.0,0.5,1,PE,MCX-OPT,MCX
49083,144792583,565596,SILVERM27FEB314000PE,SILVERM,0.0,2027-02-19,314000.0,0.5,1,PE,MCX-OPT,MCX
49084,144792839,565597,SILVERM27FEB315000PE,SILVERM,0.0,2027-02-19,315000.0,0.5,1,PE,MCX-OPT,MCX
49085,144793095,565598,SILVERM27FEB316000PE,SILVERM,0.0,2027-02-19,316000.0,0.5,1,PE,MCX-OPT,MCX
49086,144793351,565599,SILVERM27FEB317000PE,SILVERM,0.0,2027-02-19,317000.0,0.5,1,PE,MCX-OPT,MCX
49087,144793607,565600,SILVERM27FEB318000PE,SILVERM,0.0,2027-02-19,318000.0,0.5,1,PE,MCX-OPT,MCX
49088,144793863,565601,SILVERM27FEB319000PE,SILVERM,0.0,2027-02-19,319000.0,0.5,1,PE,MCX-OPT,MCX
49089,144794119,565602,SILVERM27FEB320000PE,SILVERM,0.0,2027-02-19,320000.0,0.5,1,PE,MCX-OPT,MCX
49090,144794375,565603,SILVERM27FEB321000PE,SILVERM,0.0,2027-02-19,321000.0,0.5,1,PE,MCX-OPT,MCX
49091,144794631,565604,SILVERM27FEB322000PE,SILVERM,0.0,2027-02-19,322000.0,0.5,1,PE,MCX-OPT,MCX
49092,144794887,565605,SILVERM27FEB323000PE,SILVERM,0.0,2027-02-19,323000.0,0.5,1,PE,MCX-OPT,MCX
49093,144795143,565606,SILVERM27FEB324000PE,SILVERM,0.0,2027-02-19,324000.0,0.5,1,PE,MCX-OPT,MCX
49094,144795399,565607,SILVERM27FEB325000PE,SILVERM,0.0,2027-02-19,325000.0,0.5,1,PE,MCX-OPT,MCX
49095,144795655,565608,SILVERM27FEB326000PE,SILVERM,0.0,2027-02-19,326000.0,0.5,1,PE,MCX-OPT,MCX
49096,144795911,565609,SILVERM27FEB327000PE,SILVERM,0.0,2027-02-19,327000.0,0.5,1,PE,MCX-OPT,MCX
49097,144796167,565610,SILVERM27FEB328000PE,SILVERM,0.0,2027-02-19,328000.0,0.5,1,PE,MCX-OPT,MCX
49098,144796423,565611,SILVERM27FEB329000PE,SILVERM,0.0,2027-02-19,329000.0,0.5,1,PE,MCX-OPT,MCX
49099,144796679,565612,SILVERM27FEB330000PE,SILVERM,0.0,2027-02-19,330000.0,0.5,1,PE,MCX-OPT,MCX
49100,144796935,565613,SILVERM27FEB331000PE,SILVERM,0.0,2027-02-19,331000.0,0.5,1,PE,MCX-OPT,MCX
49101,144797191,565614,SILVERM27FEB332000PE,SILVERM,0.0,2027-02-19,332000.0,0.5,1,PE,MCX-OPT,MCX
49102,144797447,565615,SILVERM27FEB333000PE,SILVERM,0.0,2027-02-19,333000.0,0.5,1,PE,MCX-OPT,MCX
49103,144797703,565616,SILVERM27FEB334000PE,SILVERM,0.0,2027-02-19,334000.0,0.5,1,PE,MCX-OPT,MCX
49104,144797959,565617,SILVERM27FEB335000PE,SILVERM,0.0,2027-02-19,335000.0,0.5,1,PE,MCX-OPT,MCX
49105,144798215,565618,SILVERM27FEB336000PE,SILVERM,0.0,2027-02-19,336000.0,0.5,1,PE,MCX-OPT,MCX
49106,144798471,565619,SILVERM27FEB337000PE,SILVERM,0.0,2027-02-19,337000.0,0.5,1,PE,MCX-OPT,MCX
49107,144817671,565694,SILVERM27FEB256000CE,SILVERM,0.0,2027-02-19,256000.0,0.5,1,CE,MCX-OPT,MCX
49108,144817927,565695,SILVERM27FEB255000CE,SILVERM,0.0,2027-02-19,255000.0,0.5,1,CE,MCX-OPT,MCX
49109,144818183,565696,SILVERM27FEB254000CE,SILVERM,0.0,2027-02-19,254000.0,0.5,1,CE,MCX-OPT,MCX
49110,144819975,565703,SILVERM27FEB256000PE,SILVERM,0.0,2027-02-19,256000.0,0.5,1,PE,MCX-OPT,MCX
49111,144820231,565704,SILVERM27FEB255000PE,SILVERM,0.0,2027-02-19,255000.0,0.5,1,PE,MCX-OPT,MCX
49112,144820487,565705,SILVERM27FEB254000PE,SILVERM,0.0,2027-02-19,254000.0,0.5,1,PE,MCX-OPT,MCX
49113,144830983,565746,SILVERM27FEB253000CE,SILVERM,0.0,2027-02-19,253000.0,0.5,1,CE,MCX-OPT,MCX
49114,144831239,565747,SILVERM27FEB252000CE,SILVERM,0.0,2027-02-19,252000.0,0.5,1,CE,MCX-OPT,MCX
49115,144831495,565748,SILVERM27FEB251000CE,SILVERM,0.0,2027-02-19,251000.0,0.5,1,CE,MCX-OPT,MCX
49116,144831751,565749,SILVERM27FEB250000CE,SILVERM,0.0,2027-02-19,250000.0,0.5,1,CE,MCX-OPT,MCX
49117,144834055,565758,SILVERM27FEB253000PE,SILVERM,0.0,2027-02-19,253000.0,0.5,1,PE,MCX-OPT,MCX
49118,144834311,565759,SILVERM27FEB252000PE,SILVERM,0.0,2027-02-19,252000.0,0.5,1,PE,MCX-OPT,MCX
49119,144834567,565760,SILVERM27FEB251000PE,SILVERM,0.0,2027-02-19,251000.0,0.5,1,PE,MCX-OPT,MCX
49120,144834823,565761,SILVERM27FEB250000PE,SILVERM,0.0,2027-02-19,250000.0,0.5,1,PE,MCX-OPT,MCX
49121,144857607,565850,SILVERM27FEB249000CE,SILVERM,0.0,2027-02-19,249000.0,0.5,1,CE,MCX-OPT,MCX
49122,144857863,565851,SILVERM27FEB248000CE,SILVERM,0.0,2027-02-19,248000.0,0.5,1,CE,MCX-OPT,MCX
49123,144858119,565852,SILVERM27FEB247000CE,SILVERM,0.0,2027-02-19,247000.0,0.5,1,CE,MCX-OPT,MCX
49124,144858375,565853,SILVERM27FEB246000CE,SILVERM,0.0,2027-02-19,246000.0,0.5,1,CE,MCX-OPT,MCX
49125,144860679,565862,SILVERM27FEB249000PE,SILVERM,0.0,2027-02-19,249000.0,0.5,1,PE,MCX-OPT,MCX
49126,144860935,565863,SILVERM27FEB248000PE,SILVERM,0.0,2027-02-19,248000.0,0.5,1,PE,MCX-OPT,MCX
49127,144861191,565864,SILVERM27FEB247000PE,SILVERM,0.0,2027-02-19,247000.0,0.5,1,PE,MCX-OPT,MCX
49128,144861447,565865,SILVERM27FEB246000PE,SILVERM,0.0,2027-02-19,246000.0,0.5,1,PE,MCX-OPT,MCX
49129,145107975,566828,SILVERM27FEB245000CE,SILVERM,0.0,2027-02-19,245000.0,0.5,1,CE,MCX-OPT,MCX
49130,145108231,566829,SILVERM27FEB244000CE,SILVERM,0.0,2027-02-19,244000.0,0.5,1,CE,MCX-OPT,MCX
49131,145108487,566830,SILVERM27FEB243000CE,SILVERM,0.0,2027-02-19,243000.0,0.5,1,CE,MCX-OPT,MCX
49132,145108743,566831,SILVERM27FEB242000CE,SILVERM,0.0,2027-02-19,242000.0,0.5,1,CE,MCX-OPT,MCX
49133,145108999,566832,SILVERM27FEB241000CE,SILVERM,0.0,2027-02-19,241000.0,0.5,1,CE,MCX-OPT,MCX
49134,145109255,566833,SILVERM27FEB240000CE,SILVERM,0.0,2027-02-19,240000.0,0.5,1,CE,MCX-OPT,MCX
49135,145109511,566834,SILVERM27FEB239000CE,SILVERM,0.0,2027-02-19,239000.0,0.5,1,CE,MCX-OPT,MCX
49136,145109767,566835,SILVERM27FEB238000CE,SILVERM,0.0,2027-02-19,238000.0,0.5,1,CE,MCX-OPT,MCX
49137,145110023,566836,SILVERM27FEB237000CE,SILVERM,0.0,2027-02-19,237000.0,0.5,1,CE,MCX-OPT,MCX
49138,145110279,566837,SILVERM27FEB236000CE,SILVERM,0.0,2027-02-19,236000.0,0.5,1,CE,MCX-OPT,MCX
49139,145110535,566838,SILVERM27FEB235000CE,SILVERM,0.0,2027-02-19,235000.0,0.5,1,CE,MCX-OPT,MCX
49140,145110791,566839,SILVERM27FEB234000CE,SILVERM,0.0,2027-02-19,234000.0,0.5,1,CE,MCX-OPT,MCX
49141,145111047,566840,SILVERM27FEB233000CE,SILVERM,0.0,2027-02-19,233000.0,0.5,1,CE,MCX-OPT,MCX
49142,145111303,566841,SILVERM27FEB232000CE,SILVERM,0.0,2027-02-19,232000.0,0.5,1,CE,MCX-OPT,MCX
49143,145111559,566842,SILVERM27FEB231000CE,SILVERM,0.0,2027-02-19,231000.0,0.5,1,CE,MCX-OPT,MCX
49144,145111815,566843,SILVERM27FEB230000CE,SILVERM,0.0,2027-02-19,230000.0,0.5,1,CE,MCX-OPT,MCX
49145,145112071,566844,SILVERM27FEB229000CE,SILVERM,0.0,2027-02-19,229000.0,0.5,1,CE,MCX-OPT,MCX
49146,145112327,566845,SILVERM27FEB228000CE,SILVERM,0.0,2027-02-19,228000.0,0.5,1,CE,MCX-OPT,MCX
49147,145112583,566846,SILVERM27FEB227000CE,SILVERM,0.0,2027-02-19,227000.0,0.5,1,CE,MCX-OPT,MCX
49148,145112839,566847,SILVERM27FEB226000CE,SILVERM,0.0,2027-02-19,226000.0,0.5,1,CE,MCX-OPT,MCX
49149,145113095,566848,SILVERM27FEB225000CE,SILVERM,0.0,2027-02-19,225000.0,0.5,1,CE,MCX-OPT,MCX
49150,145113351,566849,SILVERM27FEB224000CE,SILVERM,0.0,2027-02-19,224000.0,0.5,1,CE,MCX-OPT,MCX
49151,145130247,566915,SILVERM27FEB245000PE,SILVERM,0.0,2027-02-19,245000.0,0.5,1,PE,MCX-OPT,MCX
49152,145130503,566916,SILVERM27FEB244000PE,SILVERM,0.0,2027-02-19,244000.0,0.5,1,PE,MCX-OPT,MCX
49153,145130759,566917,SILVERM27FEB243000PE,SILVERM,0.0,2027-02-19,243000.0,0.5,1,PE,MCX-OPT,MCX
49154,145131015,566918,SILVERM27FEB242000PE,SILVERM,0.0,2027-02-19,242000.0,0.5,1,PE,MCX-OPT,MCX
49155,145131271,566919,SILVERM27FEB241000PE,SILVERM,0.0,2027-02-19,241000.0,0.5,1,PE,MCX-OPT,MCX
49156,145131527,566920,SILVERM27FEB240000PE,SILVERM,0.0,2027-02-19,240000.0,0.5,1,PE,MCX-OPT,MCX
49157,145131783,566921,SILVERM27FEB239000PE,SILVERM,0.0,2027-02-19,239000.0,0.5,1,PE,MCX-OPT,MCX
49158,145132039,566922,SILVERM27FEB238000PE,SILVERM,0.0,2027-02-19,238000.0,0.5,1,PE,MCX-OPT,MCX
49159,145132295,566923,SILVERM27FEB237000PE,SILVERM,0.0,2027-02-19,237000.0,0.5,1,PE,MCX-OPT,MCX
49160,145132551,566924,SILVERM27FEB236000PE,SILVERM,0.0,2027-02-19,236000.0,0.5,1,PE,MCX-OPT,MCX
49161,145132807,566925,SILVERM27FEB235000PE,SILVERM,0.0,2027-02-19,235000.0,0.5,1,PE,MCX-OPT,MCX
49162,145133063,566926,SILVERM27FEB234000PE,SILVERM,0.0,2027-02-19,234000.0,0.5,1,PE,MCX-OPT,MCX
49163,145133319,566927,SILVERM27FEB233000PE,SILVERM,0.0,2027-02-19,233000.0,0.5,1,PE,MCX-OPT,MCX
49164,145133575,566928,SILVERM27FEB232000PE,SILVERM,0.0,2027-02-19,232000.0,0.5,1,PE,MCX-OPT,MCX
49165,145133831,566929,SILVERM27FEB231000PE,SILVERM,0.0,2027-02-19,231000.0,0.5,1,PE,MCX-OPT,MCX
49166,145134087,566930,SILVERM27FEB230000PE,SILVERM,0.0,2027-02-19,230000.0,0.5,1,PE,MCX-OPT,MCX
49167,145134343,566931,SILVERM27FEB229000PE,SILVERM,0.0,2027-02-19,229000.0,0.5,1,PE,MCX-OPT,MCX
49168,145134599,566932,SILVERM27FEB228000PE,SILVERM,0.0,2027-02-19,228000.0,0.5,1,PE,MCX-OPT,MCX
49169,145134855,566933,SILVERM27FEB227000PE,SILVERM,0.0,2027-02-19,227000.0,0.5,1,PE,MCX-OPT,MCX
49170,145135111,566934,SILVERM27FEB226000PE,SILVERM,0.0,2027-02-19,226000.0,0.5,1,PE,MCX-OPT,MCX
49171,145135367,566935,SILVERM27FEB225000PE,SILVERM,0.0,2027-02-19,225000.0,0.5,1,PE,MCX-OPT,MCX
49172,145135623,566936,SILVERM27FEB224000PE,SILVERM,0.0,2027-02-19,224000.0,0.5,1,PE,MCX-OPT,MCX
49173,145256967,567410,SILVERM27FEB223000CE,SILVERM,0.0,2027-02-19,223000.0,0.5,1,CE,MCX-OPT,MCX
49174,145257223,567411,SILVERM27FEB222000CE,SILVERM,0.0,2027-02-19,222000.0,0.5,1,CE,MCX-OPT,MCX
49175,145257479,567412,SILVERM27FEB221000CE,SILVERM,0.0,2027-02-19,221000.0,0.5,1,CE,MCX-OPT,MCX
49176,145264647,567440,SILVERM27FEB223000PE,SILVERM,0.0,2027-02-19,223000.0,0.5,1,PE,MCX-OPT,MCX
49177,145264903,567441,SILVERM27FEB222000PE,SILVERM,0.0,2027-02-19,222000.0,0.5,1,PE,MCX-OPT,MCX
49178,145265159,567442,SILVERM27FEB221000PE,SILVERM,0.0,2027-02-19,221000.0,0.5,1,PE,MCX-OPT,MCX
49179,145383175,567903,SILVERM27FEB220000CE,SILVERM,0.0,2027-02-19,220000.0,0.5,1,CE,MCX-OPT,MCX
49180,145383431,567904,SILVERM27FEB219000CE,SILVERM,0.0,2027-02-19,219000.0,0.5,1,CE,MCX-OPT,MCX
49181,145383687,567905,SILVERM27FEB218000CE,SILVERM,0.0,2027-02-19,218000.0,0.5,1,CE,MCX-OPT,MCX
49182,145383943,567906,SILVERM27FEB217000CE,SILVERM,0.0,2027-02-19,217000.0,0.5,1,CE,MCX-OPT,MCX
49183,145391367,567935,SILVERM27FEB220000PE,SILVERM,0.0,2027-02-19,220000.0,0.5,1,PE,MCX-OPT,MCX
49184,145391623,567936,SILVERM27FEB219000PE,SILVERM,0.0,2027-02-19,219000.0,0.5,1,PE,MCX-OPT,MCX
49185,145391879,567937,SILVERM27FEB218000PE,SILVERM,0.0,2027-02-19,218000.0,0.5,1,PE,MCX-OPT,MCX
49186,145392135,567938,SILVERM27FEB217000PE,SILVERM,0.0,2027-02-19,217000.0,0.5,1,PE,MCX-OPT,MCX
49187,145420807,568050,SILVERM27FEB216000CE,SILVERM,0.0,2027-02-19,216000.0,0.5,1,CE,MCX-OPT,MCX
49188,145421063,568051,SILVERM27FEB215000CE,SILVERM,0.0,2027-02-19,215000.0,0.5,1,CE,MCX-OPT,MCX
49189,145425671,568069,SILVERM27FEB216000PE,SILVERM,0.0,2027-02-19,216000.0,0.5,1,PE,MCX-OPT,MCX
49190,145425927,568070,SILVERM27FEB215000PE,SILVERM,0.0,2027-02-19,215000.0,0.5,1,PE,MCX-OPT,MCX
49191,145541383,568521,SILVERM27FEB214000CE,SILVERM,0.0,2027-02-19,214000.0,0.5,1,CE,MCX-OPT,MCX
49192,145541639,568522,SILVERM27FEB213000CE,SILVERM,0.0,2027-02-19,213000.0,0.5,1,CE,MCX-OPT,MCX
49193,145541895,568523,SILVERM27FEB212000CE,SILVERM,0.0,2027-02-19,212000.0,0.5,1,CE,MCX-OPT,MCX
49194,145542151,568524,SILVERM27FEB211000CE,SILVERM,0.0,2027-02-19,211000.0,0.5,1,CE,MCX-OPT,MCX
49195,145551111,568559,SILVERM27FEB214000PE,SILVERM,0.0,2027-02-19,214000.0,0.5,1,PE,MCX-OPT,MCX
49196,145551367,568560,SILVERM27FEB213000PE,SILVERM,0.0,2027-02-19,213000.0,0.5,1,PE,MCX-OPT,MCX
49197,145551623,568561,SILVERM27FEB212000PE,SILVERM,0.0,2027-02-19,212000.0,0.5,1,PE,MCX-OPT,MCX
49198,145551879,568562,SILVERM27FEB211000PE,SILVERM,0.0,2027-02-19,211000.0,0.5,1,PE,MCX-OPT,MCX
49199,141497607,552725,ZINC26MAY330CE,ZINC,0.0,2026-05-22,330.0,0.01,1,CE,MCX-OPT,MCX
49200,141497863,552726,ZINC26MAY330PE,ZINC,0.0,2026-05-22,330.0,0.01,1,PE,MCX-OPT,MCX
49201,141776903,553816,ZINC26MAY327.5CE,ZINC,0.0,2026-05-22,327.5,0.01,1,CE,MCX-OPT,MCX
49202,141777159,553817,ZINC26MAY325CE,ZINC,0.0,2026-05-22,325.0,0.01,1,CE,MCX-OPT,MCX
49203,141777415,553818,ZINC26MAY322.5CE,ZINC,0.0,2026-05-22,322.5,0.01,1,CE,MCX-OPT,MCX
49204,141777671,553819,ZINC26MAY320CE,ZINC,0.0,2026-05-22,320.0,0.01,1,CE,MCX-OPT,MCX
49205,141777927,553820,ZINC26MAY317.5CE,ZINC,0.0,2026-05-22,317.5,0.01,1,CE,MCX-OPT,MCX
49206,141778183,553821,ZINC26MAY315CE,ZINC,0.0,2026-05-22,315.0,0.01,1,CE,MCX-OPT,MCX
49207,141778439,553822,ZINC26MAY312.5CE,ZINC,0.0,2026-05-22,312.5,0.01,1,CE,MCX-OPT,MCX
49208,141778695,553823,ZINC26MAY332.5CE,ZINC,0.0,2026-05-22,332.5,0.01,1,CE,MCX-OPT,MCX
49209,141778951,553824,ZINC26MAY335CE,ZINC,0.0,2026-05-22,335.0,0.01,1,CE,MCX-OPT,MCX
49210,141779207,553825,ZINC26MAY337.5CE,ZINC,0.0,2026-05-22,337.5,0.01,1,CE,MCX-OPT,MCX
49211,141779463,553826,ZINC26MAY340CE,ZINC,0.0,2026-05-22,340.0,0.01,1,CE,MCX-OPT,MCX
49212,141779719,553827,ZINC26MAY342.5CE,ZINC,0.0,2026-05-22,342.5,0.01,1,CE,MCX-OPT,MCX
49213,141779975,553828,ZINC26MAY345CE,ZINC,0.0,2026-05-22,345.0,0.01,1,CE,MCX-OPT,MCX
49214,141780231,553829,ZINC26MAY347.5CE,ZINC,0.0,2026-05-22,347.5,0.01,1,CE,MCX-OPT,MCX
49215,141780487,553830,ZINC26MAY327.5PE,ZINC,0.0,2026-05-22,327.5,0.01,1,PE,MCX-OPT,MCX
49216,141780743,553831,ZINC26MAY325PE,ZINC,0.0,2026-05-22,325.0,0.01,1,PE,MCX-OPT,MCX
49217,141780999,553832,ZINC26MAY322.5PE,ZINC,0.0,2026-05-22,322.5,0.01,1,PE,MCX-OPT,MCX
49218,141781255,553833,ZINC26MAY320PE,ZINC,0.0,2026-05-22,320.0,0.01,1,PE,MCX-OPT,MCX
49219,141781511,553834,ZINC26MAY317.5PE,ZINC,0.0,2026-05-22,317.5,0.01,1,PE,MCX-OPT,MCX
49220,141781767,553835,ZINC26MAY315PE,ZINC,0.0,2026-05-22,315.0,0.01,1,PE,MCX-OPT,MCX
49221,141782023,553836,ZINC26MAY312.5PE,ZINC,0.0,2026-05-22,312.5,0.01,1,PE,MCX-OPT,MCX
49222,141782279,553837,ZINC26MAY332.5PE,ZINC,0.0,2026-05-22,332.5,0.01,1,PE,MCX-OPT,MCX
49223,141782535,553838,ZINC26MAY335PE,ZINC,0.0,2026-05-22,335.0,0.01,1,PE,MCX-OPT,MCX
49224,141782791,553839,ZINC26MAY337.5PE,ZINC,0.0,2026-05-22,337.5,0.01,1,PE,MCX-OPT,MCX
49225,141783047,553840,ZINC26MAY340PE,ZINC,0.0,2026-05-22,340.0,0.01,1,PE,MCX-OPT,MCX
49226,141783303,553841,ZINC26MAY342.5PE,ZINC,0.0,2026-05-22,342.5,0.01,1,PE,MCX-OPT,MCX
49227,141783559,553842,ZINC26MAY345PE,ZINC,0.0,2026-05-22,345.0,0.01,1,PE,MCX-OPT,MCX
49228,141783815,553843,ZINC26MAY347.5PE,ZINC,0.0,2026-05-22,347.5,0.01,1,PE,MCX-OPT,MCX
49229,141945351,554474,ZINC26MAY310CE,ZINC,0.0,2026-05-22,310.0,0.01,1,CE,MCX-OPT,MCX
49230,141945607,554475,ZINC26MAY307.5CE,ZINC,0.0,2026-05-22,307.5,0.01,1,CE,MCX-OPT,MCX
49231,141945863,554476,ZINC26MAY305CE,ZINC,0.0,2026-05-22,305.0,0.01,1,CE,MCX-OPT,MCX
49232,141946119,554477,ZINC26MAY310PE,ZINC,0.0,2026-05-22,310.0,0.01,1,PE,MCX-OPT,MCX
49233,141946375,554478,ZINC26MAY307.5PE,ZINC,0.0,2026-05-22,307.5,0.01,1,PE,MCX-OPT,MCX
49234,141946631,554479,ZINC26MAY305PE,ZINC,0.0,2026-05-22,305.0,0.01,1,PE,MCX-OPT,MCX
49235,142243335,555638,ZINC26MAY350CE,ZINC,0.0,2026-05-22,350.0,0.01,1,CE,MCX-OPT,MCX
49236,142243591,555639,ZINC26MAY350PE,ZINC,0.0,2026-05-22,350.0,0.01,1,PE,MCX-OPT,MCX
49237,143170311,559259,ZINC26MAY352.5CE,ZINC,0.0,2026-05-22,352.5,0.01,1,CE,MCX-OPT,MCX
49238,143170567,559260,ZINC26MAY352.5PE,ZINC,0.0,2026-05-22,352.5,0.01,1,PE,MCX-OPT,MCX
49239,143318791,559839,ZINC26MAY355CE,ZINC,0.0,2026-05-22,355.0,0.01,1,CE,MCX-OPT,MCX
49240,143319047,559840,ZINC26MAY357.5CE,ZINC,0.0,2026-05-22,357.5,0.01,1,CE,MCX-OPT,MCX
49241,143319303,559841,ZINC26MAY355PE,ZINC,0.0,2026-05-22,355.0,0.01,1,PE,MCX-OPT,MCX
49242,143319559,559842,ZINC26MAY357.5PE,ZINC,0.0,2026-05-22,357.5,0.01,1,PE,MCX-OPT,MCX
49243,144861703,565866,ZINC26MAY302.5CE,ZINC,0.0,2026-05-22,302.5,0.01,1,CE,MCX-OPT,MCX
49244,144862983,565871,ZINC26MAY302.5PE,ZINC,0.0,2026-05-22,302.5,0.01,1,PE,MCX-OPT,MCX
49245,145135879,566937,ZINC26MAY300CE,ZINC,0.0,2026-05-22,300.0,0.01,1,CE,MCX-OPT,MCX
49246,145136135,566938,ZINC26MAY297.5CE,ZINC,0.0,2026-05-22,297.5,0.01,1,CE,MCX-OPT,MCX
49247,145136391,566939,ZINC26MAY295CE,ZINC,0.0,2026-05-22,295.0,0.01,1,CE,MCX-OPT,MCX
49248,145136647,566940,ZINC26MAY292.5CE,ZINC,0.0,2026-05-22,292.5,0.01,1,CE,MCX-OPT,MCX
49249,145138183,566946,ZINC26MAY300PE,ZINC,0.0,2026-05-22,300.0,0.01,1,PE,MCX-OPT,MCX
49250,145138439,566947,ZINC26MAY297.5PE,ZINC,0.0,2026-05-22,297.5,0.01,1,PE,MCX-OPT,MCX
49251,145138695,566948,ZINC26MAY295PE,ZINC,0.0,2026-05-22,295.0,0.01,1,PE,MCX-OPT,MCX
49252,145138951,566949,ZINC26MAY292.5PE,ZINC,0.0,2026-05-22,292.5,0.01,1,PE,MCX-OPT,MCX
49253,146052615,570518,ZINC26MAY360CE,ZINC,0.0,2026-05-22,360.0,0.01,1,CE,MCX-OPT,MCX
49254,146053127,570520,ZINC26MAY360PE,ZINC,0.0,2026-05-22,360.0,0.01,1,PE,MCX-OPT,MCX
49255,146059271,570544,ZINC26MAY362.5CE,ZINC,0.0,2026-05-22,362.5,0.01,1,CE,MCX-OPT,MCX
49256,146059527,570545,ZINC26MAY365CE,ZINC,0.0,2026-05-22,365.0,0.01,1,CE,MCX-OPT,MCX
49257,146060551,570549,ZINC26MAY362.5PE,ZINC,0.0,2026-05-22,362.5,0.01,1,PE,MCX-OPT,MCX
49258,146060807,570550,ZINC26MAY365PE,ZINC,0.0,2026-05-22,365.0,0.01,1,PE,MCX-OPT,MCX
49259,146072071,570594,ZINC26MAY367.5CE,ZINC,0.0,2026-05-22,367.5,0.01,1,CE,MCX-OPT,MCX
49260,146073607,570600,ZINC26MAY367.5PE,ZINC,0.0,2026-05-22,367.5,0.01,1,PE,MCX-OPT,MCX
49261,143888903,562066,ZINC26JUN335CE,ZINC,0.0,2026-06-23,335.0,0.01,1,CE,MCX-OPT,MCX
49262,143889159,562067,ZINC26JUN335PE,ZINC,0.0,2026-06-23,335.0,0.01,1,PE,MCX-OPT,MCX
49263,143927303,562216,ZINC26JUN332.5CE,ZINC,0.0,2026-06-23,332.5,0.01,1,CE,MCX-OPT,MCX
49264,143927559,562217,ZINC26JUN330CE,ZINC,0.0,2026-06-23,330.0,0.01,1,CE,MCX-OPT,MCX
49265,143927815,562218,ZINC26JUN327.5CE,ZINC,0.0,2026-06-23,327.5,0.01,1,CE,MCX-OPT,MCX
49266,143928071,562219,ZINC26JUN325CE,ZINC,0.0,2026-06-23,325.0,0.01,1,CE,MCX-OPT,MCX
49267,143928327,562220,ZINC26JUN322.5CE,ZINC,0.0,2026-06-23,322.5,0.01,1,CE,MCX-OPT,MCX
49268,143928583,562221,ZINC26JUN320CE,ZINC,0.0,2026-06-23,320.0,0.01,1,CE,MCX-OPT,MCX
49269,143928839,562222,ZINC26JUN317.5CE,ZINC,0.0,2026-06-23,317.5,0.01,1,CE,MCX-OPT,MCX
49270,143929095,562223,ZINC26JUN337.5CE,ZINC,0.0,2026-06-23,337.5,0.01,1,CE,MCX-OPT,MCX
49271,143929351,562224,ZINC26JUN340CE,ZINC,0.0,2026-06-23,340.0,0.01,1,CE,MCX-OPT,MCX
49272,143929607,562225,ZINC26JUN342.5CE,ZINC,0.0,2026-06-23,342.5,0.01,1,CE,MCX-OPT,MCX
49273,143929863,562226,ZINC26JUN345CE,ZINC,0.0,2026-06-23,345.0,0.01,1,CE,MCX-OPT,MCX
49274,143930119,562227,ZINC26JUN347.5CE,ZINC,0.0,2026-06-23,347.5,0.01,1,CE,MCX-OPT,MCX
49275,143930375,562228,ZINC26JUN350CE,ZINC,0.0,2026-06-23,350.0,0.01,1,CE,MCX-OPT,MCX
